population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,species
0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
228,464,0,1,1,0,1,4,1.286969,2.565415,0.33,0.29,4,3,3,30,17,750,Deer
222,465,6,0,0,0,6,1,1.294191,2.567004,0.33,0.29,4,3,3,30,17,750,Deer
222,466,0,0,0,0,0,0,1.294191,2.567004,0.33,0.29,4,3,3,30,17,750,Deer
220,467,3,0,0,0,3,0,1.294924,2.563815,0.33,0.29,4,3,3,30,17,750,Deer
217,468,2,1,0,0,3,0,1.297351,2.567364,0.33,0.29,4,3,3,30,17,750,Deer
217,469,1,1,0,0,2,3,1.311417,2.573699,0.33,0.29,4,3,3,30,17,750,Deer
215,470,4,2,1,0,6,0,1.312958,2.575445,0.33,0.29,4,3,3,30,17,750,Deer
209,471,2,1,1,0,3,0,1.303238,2.577917,0.33,0.29,4,3,3,30,17,750,Deer
207,472,1,0,0,0,1,0,1.306422,2.580996,0.33,0.29,4,3,3,30,17,750,Deer
206,473,2,0,0,0,2,0,1.305673,2.578962,0.33,0.29,4,3,3,30,17,750,Deer
205,474,0,1,0,0,1,1,1.307383,2.585074,0.33,0.29,4,3,3,30,17,750,Deer
209,475,0,0,0,0,0,4,1.330196,2.590664,0.33,0.29,4,3,3,30,17,750,Deer
0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
209,476,1,0,0,0,1,1,1.33293,2.590915,0.33,0.29,4,3,3,30,17,750,Deer
206,477,2,1,0,0,3,0,1.336131,2.59882,0.33,0.29,4,3,3,30,17,750,Deer
206,478,1,0,0,0,1,1,1.341876,2.59882,0.33,0.29,4,3,3,30,17,750,Deer
205,479,4,0,0,0,4,1,1.349912,2.594723,0.33,0.29,4,3,3,30,17,750,Deer
202,480,1,1,0,0,2,0,1.354879,2.588704,0.33,0.29,4,3,3,30,17,750,Deer
201,481,1,1,1,0,2,1,1.349763,2.589712,0.33,0.29,4,3,3,30,17,750,Deer
198,482,2,0,0,0,2,0,1.348426,2.589661,0.33,0.29,4,3,3,30,17,750,Deer
201,483,2,0,0,0,2,3,1.361118,2.590894,0.33,0.29,4,3,3,30,17,750,Deer
201,484,1,1,0,0,2,3,1.370218,2.593993,0.33,0.29,4,3,3,30,17,750,Deer
197,485,2,2,1,0,4,0,1.374031,2.600981,0.33,0.29,4,3,3,30,17,750,Deer
191,486,3,2,2,0,5,0,1.379552,2.602654,0.33,0.29,4,3,3,30,17,750,Deer
191,487,1,0,0,0,1,1,1.381592,2.600035,0.33,0.29,4,3,3,30,17,750,Deer
0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
193,488,2,0,0,0,2,3,1.399952,2.605746,0.33,0.29,4,3,3,30,17,750,Deer
190,489,1,1,0,0,2,0,1.399395,2.611333,0.33,0.29,4,3,3,30,17,750,Deer
190,490,0,1,0,0,1,1,1.394214,2.614242,0.33,0.29,4,3,3,30,17,750,Deer
190,491,2,0,0,0,2,1,1.399906,2.614066,0.33,0.29,4,3,3,30,17,750,Deer
188,492,2,1,1,0,3,1,1.41312,2.615454,0.33,0.29,4,3,3,30,17,750,Deer
185,493,2,1,0,0,3,0,1.420723,2.623313,0.33,0.29,4,3,3,30,17,750,Deer
184,494,1,2,0,0,3,2,1.418527,2.630955,0.33,0.29,4,3,3,30,17,750,Deer
181,495,0,5,2,0,5,1,1.414716,2.633967,0.33,0.29,4,3,3,30,17,750,Deer
180,496,0,1,1,0,1,2,1.42368,2.635717,0.33,0.29,4,3,3,30,17,750,Deer
179,497,2,0,0,0,2,1,1.43095,2.638222,0.33,0.29,4,3,3,30,17,750,Deer
174,498,3,2,0,0,5,0,1.435634,2.641738,0.33,0.29,4,3,3,30,17,750,Deer
175,499,0,0,0,0,0,1,1.448537,2.643785,0.33,0.29,4,3,3,30,17,750,Deer
0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
173,500,3,1,0,0,4,2,1.450781,2.642058,0.33,0.29,4,3,3,30,17,750,Deer
168,501,5,2,1,0,7,1,1.458486,2.655468,0.33,0.29,4,3,3,30,17,750,Deer
165,502,1,2,1,0,4,0,1.468245,2.658256,0.33,0.29,4,3,3,30,17,750,Deer
159,503,1,3,0,0,4,0,1.471169,2.670869,0.33,0.29,4,3,3,30,17,750,Deer
161,504,0,0,0,0,0,2,1.484792,2.670126,0.33,0.29,4,3,3,30,17,750,Deer
155,505,3,3,0,0,6,0,1.484298,2.674594,0.33,0.29,4,3,3,30,17,750,Deer
152,506,1,4,0,0,5,1,1.487759,2.687278,0.33,0.29,4,3,3,30,17,750,Deer
150,507,2,0,0,0,2,0,1.492221,2.685513,0.33,0.29,4,3,3,30,17,750,Deer
148,508,1,2,0,0,3,2,1.49967,2.684946,0.33,0.29,4,3,3,30,17,750,Deer
152,509,1,0,0,0,1,4,1.522668,2.69097,0.33,0.29,4,3,3,30,17,750,Deer
150,510,1,1,0,0,2,1,1.530818,2.697428,0.33,0.29,4,3,3,30,17,750,Deer
0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
145,511,5,3,0,0,8,1,1.546443,2.715166,0.33,0.29,4,3,3,30,17,750,Deer
145,512,4,1,0,0,5,5,1.55549,2.70972,0.33,0.29,4,3,3,30,17,750,Deer
142,513,2,1,0,0,3,2,1.564635,2.707034,0.33,0.29,4,3,3,30,17,750,Deer
144,514,0,1,0,0,1,3,1.554542,2.704122,0.33,0.29,4,3,3,30,17,750,Deer
144,515,0,4,0,0,4,2,1.562576,2.70623,0.33,0.29,4,3,3,30,17,750,Deer
144,516,0,3,0,0,3,4,1.565106,2.706034,0.33,0.29,4,3,3,30,17,750,Deer
145,517,0,0,0,0,0,1,1.561592,2.708061,0.33,0.29,4,3,3,30,17,750,Deer
144,518,0,1,0,0,1,0,1.564777,2.711188,0.33,0.29,4,3,3,30,17,750,Deer
149,519,3,1,0,0,4,7,1.585106,2.72448,0.33,0.29,4,3,3,30,17,750,Deer
154,520,1,0,0,0,1,7,1.587039,2.710392,0.33,0.29,4,3,3,30,17,750,Deer
158,521,0,1,0,0,1,6,1.599759,2.711128,0.33,0.29,4,3,3,30,17,750,Deer
161,522,1,2,0,0,3,4,1.592714,2.706901,0.33,0.29,4,3,3,30,17,750,Deer
0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
159,523,2,2,0,0,4,3,1.606395,2.697221,0.33,0.29,4,3,3,30,17,750,Deer
159,524,1,2,0,0,3,3,1.632649,2.692894,0.33,0.29,4,3,3,30,17,750,Deer
163,525,0,2,0,0,2,5,1.639161,2.699164,0.33,0.29,4,3,3,30,17,750,Deer
161,526,1,3,0,0,4,4,1.65722,2.70999,0.33,0.29,4,3,3,30,17,750,Deer
164,527,0,2,0,0,2,5,1.65597,2.695749,0.33,0.29,4,3,3,30,17,750,Deer
168,528,1,3,1,0,4,7,1.66557,2.698769,0.33,0.29,4,3,3,30,17,750,Deer
171,529,1,1,0,0,2,6,1.667732,2.690914,0.33,0.29,4,3,3,30,17,750,Deer
172,530,2,3,0,0,5,5,1.681096,2.705441,0.33,0.29,4,3,3,30,17,750,Deer
173,531,0,0,0,0,0,2,1.679602,2.706181,0.33,0.29,4,3,3,30,17,750,Deer
174,532,1,1,0,0,2,3,1.681249,2.703912,0.33,0.29,4,3,3,30,17,750,Deer
183,533,0,2,0,0,2,10,1.670662,2.697613,0.33,0.29,4,3,3,30,17,750,Deer
180,534,2,5,0,0,7,4,1.696856,2.700359,0.33,0.29,4,3,3,30,17,750,Deer
0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
182,535,0,0,0,0,0,3,1.693783,2.702092,0.33,0.29,4,3,3,30,17,750,Deer
186,536,1,1,0,0,2,6,1.689879,2.697401,0.33,0.29,4,3,3,30,17,750,Deer
188,537,3,1,0,0,4,5,1.67732,2.684515,0.33,0.29,4,3,3,30,17,750,Deer
194,538,1,1,0,0,2,9,1.702879,2.683863,0.33,0.29,4,3,3,30,17,750,Deer
199,539,2,0,0,0,2,7,1.700003,2.681808,0.33,0.29,4,3,3,30,17,750,Deer
206,540,0,1,0,0,1,8,1.684738,2.680568,0.33,0.29,4,3,3,30,17,750,Deer
214,541,0,2,0,0,2,9,1.702864,2.677897,0.33,0.29,4,3,3,30,17,750,Deer
216,542,0,0,0,0,0,3,1.70848,2.674774,0.33,0.29,4,3,3,30,17,750,Deer
219,543,2,1,0,0,3,5,1.715552,2.669969,0.33,0.29,4,3,3,30,17,750,Deer
220,544,3,1,0,0,4,5,1.726609,2.664269,0.33,0.29,4,3,3,30,17,750,Deer
224,545,2,1,0,0,3,7,1.723365,2.648889,0.33,0.29,4,3,3,30,17,750,Deer
234,546,0,0,0,0,0,11,1.722814,2.6541,0.33,0.29,4,3,3,30,17,750,Deer
0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
237,547,1,1,0,0,2,5,1.720893,2.648016,0.33,0.29,4,3,3,30,17,750,Deer
248,548,0,0,0,0,0,11,1.724257,2.636063,0.33,0.29,4,3,3,30,17,750,Deer
254,549,1,1,0,0,2,8,1.71243,2.639599,0.33,0.29,4,3,3,30,17,750,Deer
259,550,1,0,0,0,1,5,1.706931,2.642801,0.33,0.29,4,3,3,30,17,750,Deer
257,551,3,1,0,0,4,3,1.713202,2.648714,0.33,0.29,4,3,3,30,17,750,Deer
256,552,1,1,0,0,2,1,1.715924,2.642821,0.33,0.29,4,3,3,30,17,750,Deer
261,553,1,0,0,0,1,6,1.706537,2.647042,0.33,0.29,4,3,3,30,17,750,Deer
265,554,0,1,0,0,1,5,1.703471,2.642318,0.33,0.29,4,3,3,30,17,750,Deer
269,555,1,0,0,0,1,4,1.694748,2.640748,0.33,0.29,4,3,3,30,17,750,Deer
275,556,2,0,0,0,2,8,1.697118,2.641473,0.33,0.29,4,3,3,30,17,750,Deer
274,557,1,1,0,0,2,2,1.703792,2.63748,0.33,0.29,4,3,3,30,17,750,Deer
278,558,2,0,0,0,2,5,1.691456,2.639122,0.33,0.29,4,3,3,30,17,750,Deer
0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
278,559,0,0,0,0,0,1,1.682857,2.64037,0.33,0.29,4,3,3,30,17,750,Deer
280,560,3,0,0,0,3,5,1.667678,2.636612,0.33,0.29,4,3,3,30,17,750,Deer
283,561,1,0,0,0,1,4,1.669031,2.638804,0.33,0.29,4,3,3,30,17,750,Deer
283,562,0,0,0,0,0,0,1.669031,2.638804,0.33,0.29,4,3,3,30,17,750,Deer
283,563,0,0,0,0,0,0,1.669031,2.638804,0.33,0.29,4,3,3,30,17,750,Deer
285,564,1,1,0,0,2,3,1.674481,2.639315,0.33,0.29,4,3,3,30,17,750,Deer
288,565,0,0,0,0,0,4,1.672354,2.639673,0.33,0.29,4,3,3,30,17,750,Deer
291,566,0,0,0,0,0,3,1.66449,2.643388,0.33,0.29,4,3,3,30,17,750,Deer
289,567,3,0,0,0,3,1,1.666901,2.641881,0.33,0.29,4,3,3,30,17,750,Deer
288,568,1,0,0,0,1,0,1.665452,2.642521,0.33,0.29,4,3,3,30,17,750,Deer
288,569,1,0,0,0,1,1,1.659013,2.640838,0.33,0.29,4,3,3,30,17,750,Deer
0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
285,570,3,1,0,0,4,0,1.662134,2.637225,0.33,0.29,4,3,3,30,17,750,Deer
284,571,1,0,0,0,1,0,1.663742,2.637602,0.33,0.29,4,3,3,30,17,750,Deer
283,572,0,0,0,0,0,0,1.664811,2.638456,0.33,0.29,4,3,3,30,17,750,Deer
284,573,1,0,0,0,1,1,1.661713,2.63818,0.33,0.29,4,3,3,30,17,750,Deer
283,574,1,0,0,0,1,1,1.66258,2.639329,0.33,0.29,4,3,3,30,17,750,Deer
286,575,2,1,1,0,3,4,1.657421,2.639253,0.33,0.29,4,3,3,30,17,750,Deer
283,576,1,1,0,0,2,0,1.663743,2.639544,0.33,0.29,4,3,3,30,17,750,Deer
279,577,4,0,0,0,4,1,1.663459,2.633379,0.33,0.29,4,3,3,30,17,750,Deer
277,578,2,0,0,0,2,0,1.665192,2.632321,0.33,0.29,4,3,3,30,17,750,Deer
277,579,1,0,0,0,1,1,1.663109,2.631146,0.33,0.29,4,3,3,30,17,750,Deer
280,580,2,0,0,0,2,3,1.659049,2.631616,0.33,0.29,4,3,3,30,17,750,Deer
276,581,2,1,0,0,3,0,1.659836,2.632302,0.33,0.29,4,3,3,30,17,750,Deer
0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
275,582,0,0,0,0,0,0,1.653223,2.630965,0.33,0.29,4,3,3,30,17,750,Deer
274,583,1,0,0,0,1,0,1.650412,2.630231,0.33,0.29,4,3,3,30,17,750,Deer
274,584,0,0,1,0,1,1,1.645266,2.635017,0.33,0.29,4,3,3,30,17,750,Deer
274,585,2,1,0,0,3,2,1.650217,2.636595,0.33,0.29,4,3,3,30,17,750,Deer
272,586,2,1,0,0,3,2,1.642794,2.635739,0.33,0.29,4,3,3,30,17,750,Deer
268,587,4,0,0,0,4,0,1.639051,2.635453,0.33,0.29,4,3,3,30,17,750,Deer
268,588,0,0,0,0,0,0,1.639051,2.635453,0.33,0.29,4,3,3,30,17,750,Deer
272,589,0,0,0,0,0,4,1.637469,2.634644,0.33,0.29,4,3,3,30,17,750,Deer
273,590,3,0,0,0,3,4,1.639223,2.636485,0.33,0.29,4,3,3,30,17,750,Deer
277,591,4,0,0,0,4,8,1.623815,2.642545,0.33,0.29,4,3,3,30,17,750,Deer
282,592,3,0,0,0,3,7,1.624428,2.63826,0.33,0.29,4,3,3,30,17,750,Deer
281,593,0,0,0,0,0,0,1.621121,2.638103,0.33,0.29,4,3,3,30,17,750,Deer
0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
284,594,2,0,0,0,2,4,1.623432,2.6333,0.33,0.29,4,3,3,30,17,750,Deer
287,595,2,0,0,0,2,4,1.629225,2.634948,0.33,0.29,4,3,3,30,17,750,Deer
287,596,2,0,0,0,2,3,1.631454,2.634395,0.33,0.29,4,3,3,30,17,750,Deer
287,597,1,0,0,0,1,1,1.634851,2.634557,0.33,0.29,4,3,3,30,17,750,Deer
289,598,2,0,0,0,2,5,1.661825,2.630838,0.33,0.29,4,3,3,30,17,750,Deer
290,599,0,1,0,0,1,2,1.656372,2.62976,0.33,0.29,4,3,3,30,17,750,Deer
292,600,3,0,0,0,3,3,1.660093,2.628148,0.33,0.29,4,3,3,30,17,750,Deer
288,601,3,1,0,0,4,0,1.662701,2.632876,0.33,0.29,4,3,3,30,17,750,Deer
284,602,4,0,0,0,4,0,1.660982,2.632656,0.33,0.29,4,3,3,30,17,750,Deer
282,603,0,0,0,0,0,0,1.664055,2.633718,0.33,0.29,4,3,3,30,17,750,Deer
282,604,2,0,0,0,2,0,1.664055,2.633718,0.33,0.29,4,3,3,30,17,750,Deer
277,605,3,0,0,0,3,0,1.663613,2.630793,0.33,0.29,4,3,3,30,17,750,Deer
0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
274,606,3,0,0,0,3,0,1.666751,2.632995,0.33,0.29,4,3,3,30,17,750,Deer
274,607,1,1,0,0,2,2,1.674805,2.632147,0.33,0.29,4,3,3,30,17,750,Deer
272,608,2,0,0,0,2,0,1.672115,2.629443,0.33,0.29,4,3,3,30,17,750,Deer
269,609,3,2,0,0,5,1,1.684009,2.633895,0.33,0.29,4,3,3,30,17,750,Deer
265,610,3,1,0,0,4,1,1.682207,2.637473,0.33,0.29,4,3,3,30,17,750,Deer
264,611,2,0,0,0,2,0,1.685804,2.63746,0.33,0.29,4,3,3,30,17,750,Deer
261,612,2,4,1,0,6,1,1.676854,2.635716,0.33,0.29,4,3,3,30,17,750,Deer
260,613,2,1,0,0,3,3,1.673739,2.646404,0.33,0.29,4,3,3,30,17,750,Deer
258,614,0,0,0,0,0,0,1.676061,2.647561,0.33,0.29,4,3,3,30,17,750,Deer
257,615,2,1,0,0,3,1,1.673246,2.645365,0.33,0.29,4,3,3,30,17,750,Deer
254,616,6,0,0,0,6,2,1.674417,2.648449,0.33,0.29,4,3,3,30,17,750,Deer
255,617,3,1,0,0,4,5,1.680378,2.645144,0.33,0.29,4,3,3,30,17,750,Deer
0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
