population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,staminaIncreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,averageNumberOfChildren,foodRestoreHungerAmount,waterRestoreThirstAmount,speedMultiplyFactor,maxSpeed,minSpeed,maxSize,minSize,species
16,2115,0,0,0,0,0,0,0.7028732,0.9866933,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
16,2120,0,0,0,0,0,0,0.7028732,0.9866933,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
16,2125,0,0,0,0,0,0,0.7028732,0.9866933,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
16,2130,0,0,0,0,0,0,0.7028732,0.9866933,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
16,2135,0,0,0,0,0,0,0.7028732,0.9866933,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
16,2140,0,0,0,0,0,0,0.7028732,0.9866933,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
16,2145,0,0,0,0,0,0,0.7028732,0.9866933,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2150,0,0,0,0,0,3,0.7040881,0.9587527,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2155,0,0,0,0,0,0,0.7040881,0.9587527,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
2979,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2979,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2981,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2982,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2988,2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2990,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2967,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2957,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2909,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2899,2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2847,2210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2836,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
288,2160,4,0,0,1,5,0,1.15503,1.474205,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
283,2165,5,1,0,1,7,0,1.157255,1.474139,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
276,2170,2,1,3,0,5,0,1.153666,1.472849,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
271,2175,2,2,2,0,6,0,1.150979,1.471184,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
266,2180,1,1,1,1,3,0,1.151345,1.477195,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
264,2185,1,0,1,0,2,0,1.151767,1.477221,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
261,2190,2,0,1,0,3,0,1.152413,1.476971,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
259,2195,2,0,0,0,2,0,1.152533,1.476749,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
255,2200,3,2,3,0,6,0,1.15151,1.473186,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
251,2205,1,0,1,0,2,0,1.150807,1.472618,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
244,2210,5,0,0,2,7,0,1.153558,1.47814,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
245,2215,1,0,2,1,4,4,1.160747,1.476769,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
19,2160,0,0,0,0,0,0,0.7040881,0.9587527,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2165,0,0,0,0,0,0,0.7040881,0.9587527,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2170,0,0,0,0,0,3,0.708634,0.9762082,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2175,1,0,0,0,1,1,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2180,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2185,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2190,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2195,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2200,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2205,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2210,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2215,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
2805,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2801,2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2778,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2776,2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2758,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2755,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2766,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2775,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2797,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2808,2265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2843,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
268,2220,0,1,1,0,2,26,1.134122,1.464468,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
279,2225,1,1,6,1,8,17,1.137735,1.464267,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
296,2230,7,1,0,0,8,23,1.132713,1.47148,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
310,2235,0,2,0,1,3,21,1.141131,1.48662,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
322,2240,3,0,0,0,3,14,1.132024,1.482411,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
337,2245,3,0,0,1,4,20,1.150725,1.467715,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
337,2250,3,0,0,2,5,3,1.155114,1.469588,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
344,2255,2,0,1,0,3,10,1.175141,1.471503,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
350,2260,2,0,0,0,2,10,1.18336,1.465234,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
365,2265,4,1,1,1,7,21,1.188256,1.463126,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
363,2270,3,0,0,3,6,2,1.194242,1.466456,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
22,2220,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2225,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2230,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2235,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2240,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2245,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2250,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2255,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2260,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2265,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2270,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
2854,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2881,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2884,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2902,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2905,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2917,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2917,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2930,2310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2934,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2958,2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2959,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2971,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
363,2275,2,1,2,1,5,6,1.207133,1.465886,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
362,2280,3,0,0,0,3,2,1.210254,1.467048,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
357,2285,3,1,0,0,4,0,1.211032,1.468048,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
352,2290,4,0,1,0,5,0,1.215038,1.469624,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
349,2295,1,2,1,0,4,0,1.217988,1.473344,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
343,2300,2,1,1,2,6,0,1.218313,1.471775,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
352,2305,3,3,0,1,7,16,1.222301,1.472459,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
355,2310,3,2,1,0,6,6,1.227906,1.468683,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
352,2315,3,1,2,0,6,6,1.230593,1.469648,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
347,2320,3,0,0,1,4,0,1.234983,1.468708,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
351,2325,1,0,0,0,1,5,1.236832,1.466293,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
348,2330,4,2,0,3,9,4,1.237386,1.46499,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
22,2275,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2280,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2285,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2290,0,0,0,0,0,0,0.714332,1.003076,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
21,2295,0,1,0,0,1,0,0.7112141,1.015319,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
21,2300,0,0,0,0,0,0,0.7112141,1.015319,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
21,2305,0,0,0,0,0,0,0.7112141,1.015319,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
21,2310,0,0,0,0,0,0,0.7112141,1.015319,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
21,2315,0,0,0,0,0,0,0.7112141,1.015319,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
20,2320,0,1,1,0,1,0,0.7067651,1.02903,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2325,0,1,0,0,1,0,0.7070165,1.040377,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2330,0,1,0,0,1,0,0.7154628,1.048355,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
2970,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2975,2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2976,2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2952,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2943,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2918,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2917,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2904,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2901,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2890,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2888,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2869,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
343,2335,2,1,1,0,4,0,1.240165,1.465788,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
335,2340,4,2,1,1,8,0,1.242886,1.464895,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
328,2345,3,2,1,0,6,0,1.237986,1.468613,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
321,2350,8,1,1,0,9,0,1.236486,1.472284,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
314,2355,4,0,0,2,6,0,1.243791,1.4713,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
309,2360,2,0,2,0,4,0,1.241026,1.472966,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
306,2365,2,1,1,0,4,0,1.244782,1.474541,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
302,2370,5,1,2,0,7,3,1.240788,1.472286,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
299,2375,4,0,0,0,4,1,1.242422,1.46982,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
301,2380,3,1,1,0,4,6,1.246164,1.473561,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
298,2385,2,1,0,0,3,1,1.248359,1.473972,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
301,2390,3,1,1,0,5,8,1.25336,1.485206,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
17,2335,1,0,0,0,1,0,0.705435,1.048857,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
17,2340,0,0,0,0,0,0,0.705435,1.048857,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2345,0,0,0,0,0,2,0.7053951,1.034303,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
22,2350,2,0,0,0,2,3,0.7015213,1.032651,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2355,1,0,0,0,1,0,0.7010119,1.016139,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2360,0,0,0,0,0,0,0.7010119,1.016139,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2365,0,0,0,0,0,0,0.7010119,1.016139,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
19,2370,0,0,0,0,0,0,0.7010119,1.016139,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2375,1,0,0,0,1,0,0.6888475,1.023042,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2380,0,0,0,0,0,0,0.6888475,1.023042,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2385,1,0,0,0,1,0,0.6888475,1.023042,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
17,2390,0,0,0,0,0,0,0.6772025,1.030483,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
2861,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2830,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2825,2405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2820,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2826,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2827,2420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2830,2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2817,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2819,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2816,2440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2814,2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2826,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
303,2395,4,0,0,0,4,6,1.255792,1.492218,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
306,2400,4,2,3,1,8,9,1.249085,1.504719,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
316,2405,5,1,2,1,8,18,1.252233,1.506341,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
317,2410,4,0,2,1,7,9,1.257696,1.499041,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
325,2415,2,0,1,0,3,11,1.258153,1.495449,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
339,2420,1,2,1,0,3,17,1.254078,1.48926,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
345,2425,0,0,2,2,4,9,1.256207,1.481977,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
355,2430,3,1,1,0,4,15,1.257238,1.478494,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
363,2435,1,0,1,0,2,10,1.253535,1.475735,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
367,2440,3,0,1,1,5,8,1.260488,1.483008,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
361,2445,3,1,2,0,6,0,1.262583,1.486894,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
362,2450,2,1,1,0,3,4,1.264515,1.495334,0.33,0.23,4,5,11,11,30,78,525,3,200,200,2.03,5,0.1,3,0.1,Deer
17,2395,0,0,0,0,0,0,0.6772025,1.030483,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
17,2400,0,0,0,0,0,0,0.6772025,1.030483,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
17,2405,0,0,0,0,0,0,0.6772025,1.030483,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
17,2410,0,0,0,0,0,0,0.6772025,1.030483,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2415,0,1,0,0,1,2,0.6759154,1.047498,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2420,0,0,0,0,0,0,0.6759154,1.047498,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2425,0,0,0,0,0,0,0.6759154,1.047498,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2430,0,0,0,0,0,0,0.6759154,1.047498,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
18,2435,0,0,0,0,0,0,0.6759154,1.047498,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
17,2440,1,0,0,0,1,0,0.6762312,1.041191,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
17,2445,0,0,0,0,0,0,0.6762312,1.041191,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
17,2450,0,0,0,0,0,0,0.6762312,1.041191,0.56,0.25,7,3,27,190,30,190,1050,2,400,200,0.7,5,0.1,3,0.1,Bear
2833,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2856,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2861,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2872,2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2865,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2874,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2870,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2884,2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2882,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
2885,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
