population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,staminaIncreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,averageNumberOfChildren,foodRestoreHungerAmount,waterRestoreThirstAmount,maxSpeed,minSpeed,maxSize,minSize,species
294,15,0,0,0,5,5,0,1.016644,0.9872388,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
290,20,0,0,0,4,4,0,1.015918,0.9864956,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
289,25,0,0,0,2,2,0,1.016824,0.9871398,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
287,30,0,0,0,2,2,0,1.016302,0.9871855,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
283,35,2,0,0,3,5,0,1.016953,0.9886924,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
283,40,0,0,0,0,0,0,1.016953,0.9886924,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
282,45,0,0,0,1,1,0,1.016809,0.9894061,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
282,50,0,0,0,0,0,0,1.016809,0.9894061,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
282,55,0,0,0,0,0,0,1.016809,0.9894061,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
279,60,0,0,0,3,3,0,1.018101,0.9880186,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
20,5,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,10,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,15,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,20,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,25,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,30,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,35,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,40,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,45,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,50,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,55,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,60,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
481,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
478,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
468,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
467,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
452,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
454,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
446,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
444,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
425,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
424,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
412,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
413,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
275,65,2,0,0,2,4,0,1.018921,0.9870961,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
272,70,0,0,0,3,3,0,1.019403,0.9874018,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
272,75,0,0,0,1,1,0,1.019403,0.9874018,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
271,80,0,0,0,0,0,0,1.01865,0.9882625,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
269,85,0,0,0,2,2,0,1.017909,0.9877753,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
268,90,0,0,0,1,1,0,1.017369,0.9874186,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
260,95,5,0,0,3,8,0,1.020075,0.9882159,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
258,100,0,0,0,2,2,0,1.02102,0.9888692,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
260,105,0,0,0,1,1,3,1.019558,0.9891335,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
260,110,0,0,0,1,1,0,1.019558,0.9891335,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
259,115,0,0,0,0,0,0,1.020103,0.9882442,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
257,120,0,0,0,2,2,0,1.018851,0.9887268,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
20,65,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,70,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,75,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,80,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,85,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,90,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,95,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,100,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,105,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,110,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
20,115,0,0,0,0,0,0,0.9986386,0.9735159,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
19,120,0,1,0,0,1,0,0.9904035,0.9828578,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
395,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
398,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
392,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
391,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
399,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
399,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
403,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
403,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
422,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
424,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
436,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
437,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
262,125,2,0,0,1,3,8,1.018347,0.991951,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
260,130,0,0,0,4,4,1,1.018958,0.9916918,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
257,135,0,0,0,3,3,0,1.018489,0.9912145,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
261,140,0,0,0,0,0,4,1.018749,0.9937295,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
271,145,0,2,2,3,5,14,1.017857,1.002974,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
275,150,0,8,3,2,10,14,1.021276,1.013723,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
271,155,7,3,1,2,12,8,1.021328,1.012798,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
269,160,0,4,2,6,10,7,1.023303,1.013061,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
276,165,0,7,3,1,10,17,1.021944,1.022029,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
282,170,0,6,0,0,6,13,1.022301,1.024727,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
281,175,0,5,1,0,6,4,1.023624,1.028346,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
275,180,0,5,2,1,8,2,1.02274,1.033863,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
19,125,0,0,0,0,0,0,0.9904035,0.9828578,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
19,130,0,0,0,0,0,0,0.9904035,0.9828578,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
19,135,0,0,0,0,0,0,0.9904035,0.9828578,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,140,0,0,0,0,0,7,1.009356,0.977291,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,145,0,1,0,0,1,0,1.001232,0.9839922,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,150,0,0,0,0,0,0,1.001232,0.9839922,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,155,0,0,0,0,0,0,1.001232,0.9839922,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,160,0,0,0,0,0,0,1.001232,0.9839922,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,165,0,1,0,0,1,1,0.9992816,0.9875869,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
29,170,0,0,0,0,0,4,1.011026,0.9874797,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
29,175,0,0,0,0,0,0,1.011026,0.9874797,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
29,180,0,0,0,0,0,0,1.011026,0.9874797,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
453,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
452,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
456,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
458,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
459,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
459,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
459,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
459,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
454,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
453,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
452,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
451,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
262,185,10,1,1,2,14,2,1.021496,1.038576,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
258,190,0,5,1,5,11,2,1.020797,1.041173,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
253,195,0,6,0,5,11,4,1.022117,1.04135,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
244,200,0,3,2,5,10,0,1.022392,1.043597,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
234,205,2,3,3,1,9,0,1.022239,1.044769,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
227,210,0,5,3,2,10,0,1.025953,1.049328,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
210,215,4,7,1,2,13,0,1.022994,1.053147,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
206,220,0,5,4,1,9,4,1.023123,1.054636,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
200,225,0,3,4,1,8,0,1.022929,1.057414,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
192,230,0,3,1,2,6,0,1.023221,1.061945,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
188,235,0,2,1,2,5,0,1.019674,1.061646,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
183,240,0,4,2,2,6,0,1.020953,1.066058,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
28,185,0,1,0,0,1,0,1.016273,0.9867851,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
28,190,0,0,0,0,0,0,1.016273,0.9867851,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
27,195,0,1,0,0,1,0,1.011924,0.9773123,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
27,200,0,0,0,0,0,0,1.011924,0.9773123,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,205,0,1,0,0,1,0,1.016463,0.9780705,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,210,0,0,0,0,0,0,1.016463,0.9780705,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,215,0,0,0,0,0,0,1.016463,0.9780705,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,220,0,0,0,0,0,0,1.016463,0.9780705,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,225,0,0,0,0,0,0,1.016463,0.9780705,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,230,0,0,0,0,0,0,1.016463,0.9780705,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,235,0,0,0,0,0,0,1.016463,0.9780705,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
26,240,0,0,0,0,0,0,1.016463,0.9780705,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
427,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
425,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
415,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
411,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
408,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
407,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
402,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
403,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
402,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
401,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
399,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
399,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
173,245,0,4,1,3,8,0,1.019182,1.062462,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
165,250,0,4,4,1,8,0,1.020377,1.064002,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
167,255,0,1,2,1,4,6,1.016065,1.061543,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
170,260,0,1,1,1,2,6,1.017007,1.069764,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
161,265,0,4,4,3,10,0,1.020568,1.071654,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
160,270,0,0,2,4,6,5,1.024853,1.076967,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
151,275,2,3,3,2,9,0,1.026786,1.079856,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
153,280,0,0,2,4,6,6,1.026232,1.079802,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
149,285,0,0,1,3,4,0,1.026572,1.080082,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
142,290,0,1,3,3,6,0,1.025873,1.080121,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
140,295,0,0,2,1,3,0,1.02334,1.084268,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
140,300,0,2,1,2,4,2,1.029664,1.090723,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
25,245,1,0,0,0,1,0,1.010376,0.9755929,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
24,250,0,1,0,0,1,0,1.003397,0.983712,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
23,255,0,1,0,0,1,0,0.9913721,0.9906781,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
23,260,0,0,0,0,0,0,0.9913721,0.9906781,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,265,0,0,0,0,0,2,0.9851794,0.9866604,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,270,0,0,0,0,0,0,0.9851794,0.9866604,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,275,0,0,0,0,0,0,0.9851794,0.9866604,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
25,280,0,1,0,0,1,0,0.9851794,0.9866604,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
24,285,0,0,0,0,0,0,0.979482,0.9947028,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
24,290,0,0,0,0,0,0,0.979482,0.9947028,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
24,295,0,0,0,0,0,0,0.979482,0.9947028,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
24,300,0,0,0,0,0,0,0.979482,0.9947028,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
427,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
429,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
444,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
449,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
451,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
452,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
460,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
460,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
466,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
467,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
473,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
474,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
134,305,1,1,0,4,6,1,1.02914,1.0904,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
129,310,1,1,2,1,5,0,1.030182,1.092175,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
122,315,0,2,1,6,8,0,1.033303,1.099028,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
124,320,2,0,0,2,4,5,1.046518,1.100922,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
131,325,0,2,4,0,5,12,1.057674,1.119107,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
129,330,0,0,0,2,2,0,1.052364,1.120896,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
130,335,1,2,1,3,7,6,1.052366,1.130578,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
125,340,0,2,0,3,5,0,1.057577,1.141179,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
124,345,0,3,1,2,6,5,1.059583,1.139642,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
128,350,0,2,2,1,5,8,1.056227,1.132237,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
125,355,0,0,1,0,1,0,1.056066,1.137114,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
122,360,0,0,2,2,4,0,1.056477,1.138808,0.5,0.3,3,1,48,39,30,87,525,3,200,200,5,0.1,3,0.1,Deer
23,305,1,0,0,0,1,0,0.9736667,1.003312,0.85,0.25,5,1,115,673,30,240,1100,2,400,200,5,0.1,3,0.1,Bear
