population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,staminaIncreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,maxSpeed,minSpeed,maxSize,minSize,species
3,245,0,0,0,0,0,0,1.352418,2.087369,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
3,246,0,0,0,0,0,0,1.352418,2.087369,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
3,247,0,0,0,0,0,0,1.352418,2.087369,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
3,248,0,0,0,0,0,0,1.352418,2.087369,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
3,249,0,0,0,0,0,0,1.352418,2.087369,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,250,0,1,0,0,1,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,251,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
2,252,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,253,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,254,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,255,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,256,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,257,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,258,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,259,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,260,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,261,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,262,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
2,263,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
2,264,0,0,0,0,0,0,1.341936,2.068073,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,265,0,1,1,0,1,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,266,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,267,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,268,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,269,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,270,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,271,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,272,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,273,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,274,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,275,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
1,276,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,277,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,278,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,279,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,280,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,281,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,282,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,283,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,284,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,285,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,286,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
1,287,0,0,0,0,0,0,0.978478,1.762745,0.33,0.29,4,1,3,3,30,17,750,5,0.1,3,0.1,Deer
0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear
