population,time,deathsByAge,deathsByHunger,deathsByThirst,deathsByHunt,deathsTotal,births,speed,size,hungerDecreaseFactor,thirstDecreaseFactor,staminaDecreaseFactor,staminaIncreaseFactor,gestationDuration,durationBetweenPregnancies,fovRange,growIntoAdultDurationSeconds,expectedAge,averageNumberOfChildren,foodRestoreHungerAmount,waterRestoreThirstAmount,speedMultiplyFactor,maxSpeed,minSpeed,maxSize,minSize,species
100,35,0,0,0,0,0,0,0.9986192,0.9859254,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
100,40,0,0,0,0,0,0,0.9986192,0.9859254,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
100,45,0,0,0,0,0,0,0.9986192,0.9859254,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
100,50,0,0,0,0,0,0,0.9986192,0.9859254,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
100,55,0,0,0,0,0,0,0.9986192,0.9859254,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
100,60,0,0,0,0,0,0,0.9986192,0.9859254,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
128,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
125,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
143,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
141,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
123,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
124,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
114,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
111,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
109,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
113,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
87,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
82,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
119,65,0,0,0,0,0,19,1.023433,0.993603,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
141,70,0,0,0,0,0,22,1.029702,0.9896887,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
162,75,0,0,0,0,0,21,1.022523,0.9942145,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
181,80,0,0,0,0,0,19,1.027663,0.9983792,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
182,85,0,0,0,0,0,1,1.026709,0.9981445,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
185,90,0,0,0,0,0,3,1.024748,1.000465,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
181,95,4,0,0,0,4,0,1.023827,1.00224,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
187,100,0,0,0,0,0,6,1.026097,1.009652,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
237,105,0,0,0,0,0,50,1.025964,1.010793,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
256,110,1,0,0,0,1,19,1.017401,1.005829,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
255,115,0,0,0,0,0,0,1.017879,1.004861,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
264,120,0,0,0,0,0,9,1.016788,1.003542,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
78,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
81,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
83,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
89,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
96,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
95,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
86,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
83,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
76,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
78,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
76,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
85,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
270,125,1,0,0,0,1,7,1.014593,1.002628,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
276,130,0,0,0,0,0,6,1.016344,1.003543,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
275,135,1,0,0,0,1,0,1.014612,1.002256,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
275,140,0,0,1,0,1,0,1.014612,1.002256,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
276,145,0,0,1,0,1,3,1.013726,1.001667,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
275,150,0,0,1,0,1,0,1.013085,1.001654,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
272,155,3,0,0,0,3,0,1.012927,1.001821,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
284,160,0,0,0,0,0,12,1.020129,1.003311,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
316,165,1,0,2,0,3,34,1.006563,1.005518,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
324,170,0,0,2,0,2,10,1.004499,1.003741,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
326,175,0,0,1,0,1,3,1.004401,1.003112,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
321,180,0,0,4,0,4,0,1.00441,1.004152,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
90,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
86,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
89,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
89,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
68,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
56,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
37,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
41,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
32,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
35,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
39,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
39,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
318,185,5,1,3,0,8,4,1.004908,1.002476,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
317,190,0,0,6,0,6,4,1.002857,1.004594,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
330,195,1,1,4,0,5,17,1.001081,1.010447,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
327,200,0,0,3,0,3,2,1.00015,1.012215,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
341,205,0,0,3,0,3,17,1.003398,1.016902,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
344,210,0,0,2,0,2,6,1.004137,1.014035,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
368,215,5,0,1,0,6,28,1.010863,1.012807,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
384,220,1,0,3,0,4,20,1.017749,1.015989,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
394,225,5,0,3,0,8,18,1.017718,1.019275,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
404,230,0,0,5,0,5,15,1.017204,1.018436,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
411,235,0,0,3,0,3,12,1.015745,1.019105,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
417,240,1,0,3,0,4,9,1.01474,1.023078,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
39,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
41,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
32,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
30,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
53,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
62,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
73,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
73,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
75,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
65,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
63,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
52,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
414,245,7,0,2,0,9,7,1.014318,1.025252,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
430,250,2,0,1,0,3,17,1.013077,1.026484,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
464,255,1,1,3,0,4,40,1.010327,1.037321,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
497,260,0,0,2,0,2,35,1.01036,1.037464,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
523,265,0,0,1,0,1,27,1.009678,1.036972,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
536,270,0,0,1,0,1,14,1.015061,1.040147,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
554,275,3,0,0,0,3,21,1.013691,1.043486,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
560,280,4,0,2,0,6,7,1.014313,1.044077,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
568,285,1,0,2,0,3,16,1.013719,1.044239,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
582,290,1,1,1,0,3,16,1.014367,1.044697,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
591,295,1,0,4,0,5,15,1.01595,1.044621,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
592,300,2,0,5,0,7,6,1.016112,1.045826,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
41,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
41,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
38,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
33,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
27,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
38,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
30,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
68,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
41,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
64,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
35,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
604,305,6,0,4,0,10,24,1.014152,1.047469,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
606,310,0,0,3,0,3,5,1.011278,1.047131,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
611,315,4,1,4,0,8,12,1.012434,1.048209,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
616,320,1,0,3,0,4,10,1.010042,1.045208,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
620,325,3,0,2,0,5,7,1.010116,1.04517,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
618,330,4,0,0,0,4,0,1.010099,1.045357,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
617,335,3,0,2,0,5,7,1.010517,1.044723,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
616,340,8,2,5,0,15,12,1.007466,1.046791,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
611,345,9,0,3,0,12,6,1.007756,1.046063,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
618,350,4,0,2,0,6,14,1.006734,1.046604,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
622,355,2,0,4,0,6,9,1.003304,1.046227,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
81,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
37,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
66,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
34,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
58,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
26,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
59,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
27,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
61,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
36,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
69,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
35,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
627,360,6,1,7,0,13,20,1.003916,1.050169,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
631,365,2,0,1,0,3,7,1.005822,1.050593,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
649,370,3,2,1,0,6,23,1.006665,1.048687,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
657,375,4,0,3,0,7,16,1.013819,1.046872,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
650,380,2,0,4,0,6,0,1.013594,1.048804,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
659,385,5,1,5,0,10,16,1.009848,1.052882,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
671,390,3,0,8,0,11,26,1.007672,1.056109,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
677,395,4,0,6,0,10,14,1.00479,1.06021,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
684,400,5,0,1,0,6,11,1.007526,1.062293,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
692,405,4,3,5,0,11,19,1.01162,1.063986,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
694,410,4,0,4,0,8,11,1.013814,1.064449,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
697,415,8,2,5,0,14,18,1.014131,1.066337,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
75,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
45,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
78,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
64,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
49,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
49,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
53,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
53,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
41,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
42,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
40,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
697,420,4,2,7,0,13,7,1.013695,1.067321,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
708,425,1,3,4,0,6,22,1.012353,1.069853,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
721,430,8,1,3,0,12,24,1.009339,1.071554,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
712,435,2,1,4,0,6,0,1.008852,1.073885,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
705,440,4,1,4,0,8,2,1.009478,1.075585,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
700,445,0,2,6,0,7,0,1.009723,1.076744,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
701,450,10,5,4,0,18,16,1.007631,1.078902,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
704,455,9,1,5,0,14,18,1.00646,1.077322,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
711,460,4,0,1,0,5,15,1.005487,1.077443,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
714,465,0,2,7,0,8,10,1.005867,1.07717,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
706,470,3,0,6,0,9,0,1.005378,1.077949,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
46,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
49,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
47,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
43,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
44,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
67,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
64,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
71,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
73,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
42,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
44,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
46,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grass
692,475,10,3,9,0,20,3,1.004168,1.080076,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
684,480,5,3,15,0,20,15,1.001765,1.08004,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
670,485,5,3,6,0,14,0,0.999927,1.08275,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
682,490,6,1,3,0,9,21,0.9960918,1.082748,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
678,495,1,3,9,0,12,5,0.993049,1.083854,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
675,500,4,1,6,0,10,10,0.9917495,1.085301,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
675,505,3,0,6,0,9,9,0.9886631,1.087801,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
679,510,4,1,10,0,15,14,0.9814279,1.093116,0.5,0.3,3,5,48,39,15,87,525,3,200,200,1,5,0.1,3,0.1,Deer
